# PROTOCOL-TYPE ROSTER — every @JsonSubTypes tag the pinned engine's protocol jars declare (+ the extension registry),
# COVERED when a source in the engine corpus, the fixtures or our own test snippets reaches it (ProtocolRosterCensusTest).
# THE LEDGER IS THIS FILE: a bump that adds or removes a tag, or moves a tag between COVERED and UNCOVERED, is a reviewed diff. Regenerate: -Droster.generate=1.
statsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StatsAggregate	UNCOVERED
statsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StatsAggregation	UNCOVERED
statsBucketAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StatsBucketAggregate	UNCOVERED
statsBucketAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StatsBucketAggregation	UNCOVERED
stemmerOverrideTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.StemmerOverrideTokenFilter	UNCOVERED
stemmerTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.StemmerTokenFilter	UNCOVERED
stopTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.StopTokenFilter	UNCOVERED
storeMappingGlobalGraphFetchExecutionNode	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.StoreMappingGlobalGraphFetchExecutionNode	UNCOVERED
storeStreamReading	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.store.inMemory.StoreStreamReadingExecutionNode	UNCOVERED
storedScriptId	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.StoredScriptId	UNCOVERED
streamingPersister	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.StreamingPersister	UNCOVERED
strictDate	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.datatype.primitive.CStrictDate	COVERED
strictTime	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.datatype.primitive.CStrictTime	COVERED
string	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.datatype.primitive.CString	COVERED
stringConcatenate	org.finos.legend.engine.protocol.sql.metamodel.StringConcatenate	UNCOVERED
stringLiteral	org.finos.legend.engine.protocol.protobuf3.metamodel.StringLiteral	UNCOVERED
stringRareTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StringRareTermsAggregate	UNCOVERED
stringRareTermsBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StringRareTermsBucket	UNCOVERED
stringSourceValue	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.EnumValueMappingStringSourceValue	COVERED
stringStatsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StringStatsAggregate	UNCOVERED
stringStatsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StringStatsAggregation	UNCOVERED
stringTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StringTermsAggregate	UNCOVERED
stringTermsBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.StringTermsBucket	UNCOVERED
stringType	org.finos.legend.engine.protocol.deephaven.metamodel.type.StringType	COVERED
stringTypeValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.StringTypeValue	UNCOVERED
stringValue	org.finos.legend.engine.protocol.graphQL.metamodel.value.StringValue	UNCOVERED
subQuery	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.LoadFromSubQueryTempTableStrategy	UNCOVERED
subTypeGraphFetchTree	org.finos.legend.engine.protocol.pure.dsl.graph.valuespecification.constant.classInstance.SubTypeGraphFetchTree	COVERED
subqueryExpression	org.finos.legend.engine.protocol.sql.metamodel.SubqueryExpression	UNCOVERED
subscriptExpression	org.finos.legend.engine.protocol.sql.metamodel.SubscriptExpression	UNCOVERED
sumAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SumAggregate	UNCOVERED
sumAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SumAggregation	UNCOVERED
sumBucketAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.SumBucketAggregation	UNCOVERED
synonymGraphTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.SynonymGraphTokenFilter	UNCOVERED
synonymTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.SynonymTokenFilter	UNCOVERED
systemproperties	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.authentication.vault.SystemPropertiesSecret	COVERED
tDSMetadata	org.finos.legend.engine.protocol.store.elasticsearch.v7.metamodel.executionPlan.tds.TDSMetadata	UNCOVERED
tDigestPercentileRanksAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TDigestPercentileRanksAggregate	UNCOVERED
tDigestPercentilesAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TDigestPercentilesAggregate	UNCOVERED
tTestAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TTestAggregate	UNCOVERED
tTestAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TTestAggregation	UNCOVERED
table	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.postprocessor.TableNameMapper	COVERED
tableFunction	org.finos.legend.engine.protocol.sql.metamodel.TableFunction	UNCOVERED
tableSubquery	org.finos.legend.engine.protocol.sql.metamodel.TableSubquery	UNCOVERED
tds	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.result.TDSResultType	UNCOVERED
tdsAggregateValue	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
tdsColumnInformation	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
tdsOlapAggregation	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
tdsOlapRank	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
tdsServiceOutput	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.service.output.TdsServiceOutput	COVERED
tdsSortInformation	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.ClassInstanceWrapper	UNCOVERED
tempFile	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.graphFetch.LoadFromTempFileTempTableStrategy	UNCOVERED
termQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.TermQuery	UNCOVERED
termSuggest	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.search.types.TermSuggest	UNCOVERED
termSuggester	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.search.types.TermSuggester	UNCOVERED
termsAggregateBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TermsAggregateBase	UNCOVERED
termsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TermsAggregation	UNCOVERED
termsBucketBase	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TermsBucketBase	UNCOVERED
termsQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.TermsQuery	UNCOVERED
termsSetQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.TermsSetQuery	UNCOVERED
test	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.authentication.TestDatabaseAuthenticationStrategy	COVERED
testError	org.finos.legend.engine.protocol.pure.v1.model.test.result.TestError	UNCOVERED
testExecuted	org.finos.legend.engine.protocol.pure.v1.model.test.result.TestExecuted	UNCOVERED
testExecutionPlanDebug	org.finos.legend.engine.protocol.pure.v1.model.test.result.TestExecutionPlanDebug	UNCOVERED
text	org.finos.legend.engine.protocol.pure.v1.model.context.PureModelContextText	COVERED
textProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.TextProperty	UNCOVERED
timeStampType	org.finos.legend.engine.protocol.mongodb.schema.metamodel.TimeStampType	UNCOVERED
timestampType	org.finos.legend.engine.protocol.deephaven.metamodel.type.TimestampType	COVERED
tokenCountProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.TokenCountProperty	UNCOVERED
topHitsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TopHitsAggregate	UNCOVERED
topHitsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TopHitsAggregation	UNCOVERED
topMetricsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TopMetricsAggregate	UNCOVERED
topMetricsAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.TopMetricsAggregation	UNCOVERED
trim	org.finos.legend.engine.protocol.sql.metamodel.Trim	UNCOVERED
trimTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.TrimTokenFilter	UNCOVERED
truncateTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.TruncateTokenFilter	UNCOVERED
tupleType	org.finos.legend.engine.protocol.haskell.metamodel.TupleType	UNCOVERED
type	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.Type	UNCOVERED
typeQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.TypeQuery	UNCOVERED
typeSystemDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.TypeSystemDefinition	UNCOVERED
uInt32	org.finos.legend.engine.protocol.protobuf3.metamodel.UInt32	UNCOVERED
uInt64	org.finos.legend.engine.protocol.protobuf3.metamodel.UInt64	UNCOVERED
uaxEmailUrlTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.UaxEmailUrlTokenizer	UNCOVERED
union	org.finos.legend.engine.protocol.sql.metamodel.Union	UNCOVERED
unionTypeDefinition	org.finos.legend.engine.protocol.graphQL.metamodel.typeSystem.UnionTypeDefinition	UNCOVERED
uniqueTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.UniqueTokenFilter	UNCOVERED
unitInstance	org.finos.legend.engine.protocol.pure.m3.valuespecification.constant.datatype.UnitInstance	UNCOVERED
unitType	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.raw.UnitType	COVERED
unitemporalDelta	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.ingestmode.delta.UnitemporalDelta	COVERED
unitemporalSnapshot	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.persister.ingestmode.snapshot.UnitemporalSnapshot	COVERED
unitemporalTemporality	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.persistence.relational.temporality.Unitemporal	COVERED
unknownFunc	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.deprecated.UnknownAppliedFunction	UNCOVERED
unmappedRareTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.UnmappedRareTermsAggregate	UNCOVERED
unmappedSamplerAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.UnmappedSamplerAggregate	UNCOVERED
unmappedSignificantTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.UnmappedSignificantTermsAggregate	UNCOVERED
unmappedTermsAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.UnmappedTermsAggregate	UNCOVERED
unsignedLongNumberProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.UnsignedLongNumberProperty	UNCOVERED
updateOperation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.bulk.UpdateOperation	UNCOVERED
uppercaseTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.UppercaseTokenFilter	UNCOVERED
urlStream	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.externalFormat.UrlStreamExecutionNode	UNCOVERED
userList	org.finos.legend.engine.protocol.hostedService.metamodel.control.UserList	COVERED
userListOwnership	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.service.UserListOwnership	COVERED
userNamePassword	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.store.relational.connection.authentication.UserNamePasswordAuthenticationStrategy	COVERED
userPassword	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.authentication.specification.UserPasswordAuthenticationSpecification	COVERED
valueCountAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ValueCountAggregate	UNCOVERED
valueCountAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.ValueCountAggregation	UNCOVERED
values	org.finos.legend.engine.protocol.sql.metamodel.Values	UNCOVERED
valuesList	org.finos.legend.engine.protocol.sql.metamodel.ValuesList	UNCOVERED
var	org.finos.legend.engine.protocol.pure.m3.valuespecification.Variable	COVERED
varResolution	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.nodes.externalFormat.VariableResolutionExecutionNode	UNCOVERED
variable	org.finos.legend.engine.protocol.graphQL.metamodel.value.Variable	UNCOVERED
variableTypeValue	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.VariableTypeValue	UNCOVERED
variableWidthHistogramAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.VariableWidthHistogramAggregate	UNCOVERED
variableWidthHistogramBucket	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.VariableWidthHistogramBucket	UNCOVERED
variantSchemaColumn	org.finos.legend.engine.protocol.sql.schema.metamodel.VariantSchemaColumn	UNCOVERED
versionProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.VersionProperty	UNCOVERED
viewPipeline	org.finos.legend.engine.protocol.mongodb.schema.metamodel.aggregation.ViewPipeline	UNCOVERED
void	org.finos.legend.engine.protocol.pure.v1.model.executionPlan.result.VoidResultType	UNCOVERED
weightedAverageAggregation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.WeightedAverageAggregation	UNCOVERED
weightedAvgAggregate	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.aggregations.WeightedAvgAggregate	UNCOVERED
whatever	org.finos.legend.engine.protocol.pure.v1.model.valueSpecification.deprecated.Whatever	UNCOVERED
whenClause	org.finos.legend.engine.protocol.sql.metamodel.WhenClause	UNCOVERED
whitespaceTokenizer	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.WhitespaceTokenizer	UNCOVERED
wildcardProperty	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.mapping.WildcardProperty	UNCOVERED
wildcardQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.WildcardQuery	UNCOVERED
window	org.finos.legend.engine.protocol.sql.metamodel.Window	UNCOVERED
windowFrame	org.finos.legend.engine.protocol.sql.metamodel.WindowFrame	UNCOVERED
windowOperation	org.finos.legend.engine.protocol.deephaven.metamodel.WindowOperation	UNCOVERED
with	org.finos.legend.engine.protocol.sql.metamodel.With	UNCOVERED
withQuery	org.finos.legend.engine.protocol.sql.metamodel.WithQuery	UNCOVERED
wordDelimiterGraphTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.WordDelimiterGraphTokenFilter	UNCOVERED
wordDelimiterTokenFilter	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.analysis.WordDelimiterTokenFilter	UNCOVERED
workspace	org.finos.legend.engine.protocol.pure.v1.model.context.WorkspaceSDLC	UNCOVERED
wrapperQuery	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.types.querydsl.WrapperQuery	UNCOVERED
writeOperation	org.finos.legend.engine.protocol.store.elasticsearch.v7.specification.global.bulk.WriteOperation	UNCOVERED
xStore	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.xStore.XStoreAssociationMapping	COVERED
xStorePropertyMapping	org.finos.legend.engine.protocol.pure.v1.model.packageableElement.mapping.xStore.XStorePropertyMapping	COVERED
